time,height
2024-01-28 06:00:00+00:00,-0.252
2024-01-28 07:00:00+00:00,0.078
2024-01-28 08:00:00+00:00,0.371
2024-01-28 09:00:00+00:00,0.553
2024-01-28 10:00:00+00:00,0.607
2024-01-28 11:00:00+00:00,0.543
2024-01-28 12:00:00+00:00,0.367
2024-01-28 13:00:00+00:00,0.118
2024-01-28 14:00:00+00:00,-0.036
2024-01-28 15:00:00+00:00,-0.062
2024-01-28 16:00:00+00:00,0.029
2024-01-28 17:00:00+00:00,0.236
2024-01-28 18:00:00+00:00,0.464
2024-01-28 19:00:00+00:00,0.679
2024-01-28 20:00:00+00:00,0.803
2024-01-28 21:00:00+00:00,0.841
2024-01-28 22:00:00+00:00,0.682
2024-01-28 23:00:00+00:00,0.347
2024-01-29 00:00:00+00:00,-0.088
2024-01-29 01:00:00+00:00,-0.477
2024-01-29 02:00:00+00:00,-0.687
2024-01-29 03:00:00+00:00,-0.744
2024-01-29 04:00:00+00:00,-0.711
2024-01-29 05:00:00+00:00,-0.547
2024-01-29 06:00:00+00:00,-0.271
2024-01-29 07:00:00+00:00,0.056
2024-01-29 08:00:00+00:00,0.357
2024-01-29 09:00:00+00:00,0.557
2024-01-29 10:00:00+00:00,0.689
2024-01-29 11:00:00+00:00,0.659
2024-01-29 12:00:00+00:00,0.494
2024-01-29 13:00:00+00:00,0.268
2024-01-29 14:00:00+00:00,0.037
2024-01-29 15:00:00+00:00,-0.060
2024-01-29 16:00:00+00:00,-0.059
2024-01-29 17:00:00+00:00,0.088
2024-01-29 18:00:00+00:00,0.268
2024-01-29 19:00:00+00:00,0.450
2024-01-29 20:00:00+00:00,0.657
2024-01-29 21:00:00+00:00,0.744
2024-01-29 22:00:00+00:00,0.704
2024-01-29 23:00:00+00:00,0.526
2024-01-30 00:00:00+00:00,0.194
2024-01-30 01:00:00+00:00,-0.192
2024-01-30 02:00:00+00:00,-0.472
2024-01-30 03:00:00+00:00,-0.635
2024-01-30 04:00:00+00:00,-0.634
2024-01-30 05:00:00+00:00,-0.512
2024-01-30 06:00:00+00:00,-0.282
2024-01-30 07:00:00+00:00,-0.013
2024-01-30 08:00:00+00:00,0.283
2024-01-30 09:00:00+00:00,0.518
2024-01-30 10:00:00+00:00,0.698
2024-01-30 11:00:00+00:00,0.729
2024-01-30 12:00:00+00:00,0.617
2024-01-30 13:00:00+00:00,0.412
2024-01-30 14:00:00+00:00,0.153
2024-01-30 15:00:00+00:00,-0.020
2024-01-30 16:00:00+00:00,-0.108
2024-01-30 17:00:00+00:00,-0.029
2024-01-30 18:00:00+00:00,0.123
2024-01-30 19:00:00+00:00,0.269
2024-01-30 20:00:00+00:00,0.469
2024-01-30 21:00:00+00:00,0.609
2024-01-30 22:00:00+00:00,0.639
2024-01-30 23:00:00+00:00,0.579
2024-01-31 00:00:00+00:00,0.396
2024-01-31 01:00:00+00:00,0.103
2024-01-31 02:00:00+00:00,-0.186
2024-01-31 03:00:00+00:00,-0.401
2024-01-31 04:00:00+00:00,-0.437
2024-01-31 05:00:00+00:00,-0.366
2024-01-31 06:00:00+00:00,-0.197
2024-01-31 07:00:00+00:00,0.053
2024-01-31 08:00:00+00:00,0.328
2024-01-31 09:00:00+00:00,0.566
2024-01-31 10:00:00+00:00,0.783
2024-01-31 11:00:00+00:00,0.880
2024-01-31 12:00:00+00:00,0.850
2024-01-31 13:00:00+00:00,0.699
2024-01-31 14:00:00+00:00,0.454
2024-01-31 15:00:00+00:00,0.229
2024-01-31 16:00:00+00:00,0.077
2024-01-31 17:00:00+00:00,0.028
2024-01-31 18:00:00+00:00,0.104
2024-01-31 19:00:00+00:00,0.234
2024-01-31 20:00:00+00:00,0.404
2024-01-31 21:00:00+00:00,0.545
2024-01-31 22:00:00+00:00,0.694
2024-01-31 23:00:00+00:00,0.745
2024-02-01 00:00:00+00:00,0.670
2024-02-01 01:00:00+00:00,0.518
2024-02-01 02:00:00+00:00,0.311
2024-02-01 03:00:00+00:00,0.096
2024-02-01 04:00:00+00:00,-0.028
2024-02-01 05:00:00+00:00,-0.050
2024-02-01 06:00:00+00:00,0.074
2024-02-01 07:00:00+00:00,0.220
2024-02-01 08:00:00+00:00,0.442
2024-02-01 09:00:00+00:00,0.695
2024-02-01 10:00:00+00:00,0.879
2024-02-01 11:00:00+00:00,0.998
2024-02-01 12:00:00+00:00,1.020
2024-02-01 13:00:00+00:00,0.904
2024-02-01 14:00:00+00:00,0.671
2024-02-01 15:00:00+00:00,0.434
2024-02-01 16:00:00+00:00,0.212
2024-02-01 17:00:00+00:00,0.025
2024-02-01 18:00:00+00:00,-0.021
2024-02-01 19:00:00+00:00,0.050
2024-02-01 20:00:00+00:00,0.092
2024-02-01 21:00:00+00:00,0.244
2024-02-01 22:00:00+00:00,0.391
2024-02-01 23:00:00+00:00,0.456
2024-02-02 00:00:00+00:00,0.491
2024-02-02 01:00:00+00:00,0.422
2024-02-02 02:00:00+00:00,0.321
2024-02-02 03:00:00+00:00,0.173
2024-02-02 04:00:00+00:00,0.034
2024-02-02 05:00:00+00:00,0.051
2024-02-02 06:00:00+00:00,0.027
2024-02-02 07:00:00+00:00,0.131
2024-02-02 08:00:00+00:00,0.296
2024-02-02 09:00:00+00:00,0.494
2024-02-02 10:00:00+00:00,0.681
2024-02-02 11:00:00+00:00,0.828
2024-02-02 12:00:00+00:00,0.912
2024-02-02 13:00:00+00:00,0.886
2024-02-02 14:00:00+00:00,0.732
2024-02-02 15:00:00+00:00,0.501
2024-02-02 16:00:00+00:00,0.176
2024-02-02 17:00:00+00:00,-0.062
2024-02-02 18:00:00+00:00,-0.177
2024-02-02 19:00:00+00:00,-0.211
2024-02-02 20:00:00+00:00,-0.185
2024-02-02 21:00:00+00:00,-0.101
2024-02-02 22:00:00+00:00,0.005
2024-02-02 23:00:00+00:00,0.130
2024-02-03 00:00:00+00:00,0.247
2024-02-03 01:00:00+00:00,0.296
2024-02-03 02:00:00+00:00,0.293
2024-02-03 03:00:00+00:00,0.222
2024-02-03 04:00:00+00:00,0.140
2024-02-03 05:00:00+00:00,0.059
2024-02-03 06:00:00+00:00,0.016
2024-02-03 07:00:00+00:00,0.073
2024-02-03 08:00:00+00:00,0.178
2024-02-03 09:00:00+00:00,0.321
2024-02-03 10:00:00+00:00,0.516
2024-02-03 11:00:00+00:00,0.699
2024-02-03 12:00:00+00:00,0.831
2024-02-03 13:00:00+00:00,0.886
2024-02-03 14:00:00+00:00,0.850
2024-02-03 15:00:00+00:00,0.663
2024-02-03 16:00:00+00:00,0.415
2024-02-03 17:00:00+00:00,0.088
2024-02-03 18:00:00+00:00,-0.124
2024-02-03 19:00:00+00:00,-0.269
2024-02-03 20:00:00+00:00,-0.324
2024-02-03 21:00:00+00:00,-0.328
2024-02-03 22:00:00+00:00,-0.261
2024-02-03 23:00:00+00:00,-0.143
2024-02-04 00:00:00+00:00,0.019
2024-02-04 01:00:00+00:00,0.166
2024-02-04 02:00:00+00:00,0.292
2024-02-04 03:00:00+00:00,0.337
2024-02-04 04:00:00+00:00,0.331
2024-02-04 05:00:00+00:00,0.271
2024-02-04 06:00:00+00:00,0.240
2024-02-04 07:00:00+00:00,0.233
2024-02-04 08:00:00+00:00,0.282
2024-02-04 09:00:00+00:00,0.400
2024-02-04 10:00:00+00:00,0.557
2024-02-04 11:00:00+00:00,0.769
2024-02-04 12:00:00+00:00,0.975
2024-02-04 13:00:00+00:00,1.148
2024-02-04 14:00:00+00:00,1.170
2024-02-04 15:00:00+00:00,1.139
2024-02-04 16:00:00+00:00,0.966
2024-02-04 17:00:00+00:00,0.673
2024-02-04 18:00:00+00:00,0.359
2024-02-04 19:00:00+00:00,0.141
2024-02-04 20:00:00+00:00,-0.080
2024-02-04 21:00:00+00:00,-0.103
2024-02-04 22:00:00+00:00,-0.089
2024-02-04 23:00:00+00:00,0.063
2024-02-05 00:00:00+00:00,0.250
2024-02-05 01:00:00+00:00,0.469
2024-02-05 02:00:00+00:00,0.661
2024-02-05 03:00:00+00:00,0.790
2024-02-05 04:00:00+00:00,0.906
2024-02-05 05:00:00+00:00,0.857
2024-02-05 06:00:00+00:00,0.815
2024-02-05 07:00:00+00:00,0.714
2024-02-05 08:00:00+00:00,0.627
2024-02-05 09:00:00+00:00,0.622
2024-02-05 10:00:00+00:00,0.680
2024-02-05 11:00:00+00:00,0.818
2024-02-05 12:00:00+00:00,0.966
2024-02-05 13:00:00+00:00,1.135
2024-02-05 14:00:00+00:00,1.248
2024-02-05 15:00:00+00:00,1.271
2024-02-05 16:00:00+00:00,1.158
2024-02-05 17:00:00+00:00,0.911
2024-02-05 18:00:00+00:00,0.515
2024-02-05 19:00:00+00:00,0.114
2024-02-05 20:00:00+00:00,-0.248
2024-02-05 21:00:00+00:00,-0.444
2024-02-05 22:00:00+00:00,-0.498
2024-02-05 23:00:00+00:00,-0.472
2024-02-06 00:00:00+00:00,-0.400
2024-02-06 01:00:00+00:00,-0.220
2024-02-06 02:00:00+00:00,0.039
2024-02-06 03:00:00+00:00,0.258
2024-02-06 04:00:00+00:00,0.472
2024-02-06 05:00:00+00:00,0.595
2024-02-06 06:00:00+00:00,0.618
2024-02-06 07:00:00+00:00,0.577
2024-02-06 08:00:00+00:00,0.464
2024-02-06 09:00:00+00:00,0.392
2024-02-06 10:00:00+00:00,0.438
2024-02-06 11:00:00+00:00,0.508
2024-02-06 12:00:00+00:00,0.697
2024-02-06 13:00:00+00:00,0.890
2024-02-06 14:00:00+00:00,1.091
2024-02-06 15:00:00+00:00,1.220
2024-02-06 16:00:00+00:00,1.273
2024-02-06 17:00:00+00:00,1.112
2024-02-06 18:00:00+00:00,0.821
2024-02-06 19:00:00+00:00,0.384
2024-02-06 20:00:00+00:00,-0.123
2024-02-06 21:00:00+00:00,-0.442
2024-02-06 22:00:00+00:00,-0.536
2024-02-06 23:00:00+00:00,-0.560
2024-02-07 00:00:00+00:00,-0.568
2024-02-07 01:00:00+00:00,-0.502
2024-02-07 02:00:00+00:00,-0.300
2024-02-07 03:00:00+00:00,0.027
2024-02-07 04:00:00+00:00,0.307
2024-02-07 05:00:00+00:00,0.511
2024-02-07 06:00:00+00:00,0.636
2024-02-07 07:00:00+00:00,0.616
2024-02-07 08:00:00+00:00,0.569
2024-02-07 09:00:00+00:00,0.397
2024-02-07 10:00:00+00:00,0.321
2024-02-07 11:00:00+00:00,0.285
2024-02-07 12:00:00+00:00,0.416
2024-02-07 13:00:00+00:00,0.626
2024-02-07 14:00:00+00:00,0.849
2024-02-07 15:00:00+00:00,1.081
2024-02-07 16:00:00+00:00,1.252
2024-02-07 17:00:00+00:00,1.276
2024-02-07 18:00:00+00:00,1.130
2024-02-07 19:00:00+00:00,0.763
2024-02-07 20:00:00+00:00,0.193
2024-02-07 21:00:00+00:00,-0.311
2024-02-07 22:00:00+00:00,-0.509
2024-02-08 04:00:00+00:00,0.008
2024-02-08 05:00:00+00:00,0.282
2024-02-08 06:00:00+00:00,0.502
2024-02-08 07:00:00+00:00,0.591
2024-02-08 08:00:00+00:00,0.561
2024-02-08 09:00:00+00:00,0.457
2024-02-08 10:00:00+00:00,0.266
2024-02-08 11:00:00+00:00,0.120
2024-02-08 12:00:00+00:00,0.129
2024-02-08 13:00:00+00:00,0.273
2024-02-08 14:00:00+00:00,0.513
2024-02-08 15:00:00+00:00,0.802
2024-02-08 16:00:00+00:00,1.078
2024-02-08 17:00:00+00:00,1.267
2024-02-08 18:00:00+00:00,1.272
2024-02-08 19:00:00+00:00,1.030
2024-02-08 20:00:00+00:00,0.592
2024-02-08 21:00:00+00:00,-0.025
2024-02-09 04:00:00+00:00,-0.326
2024-02-09 05:00:00+00:00,0.077
2024-02-09 06:00:00+00:00,0.371
2024-02-09 07:00:00+00:00,0.580
2024-02-09 08:00:00+00:00,0.618
2024-02-09 09:00:00+00:00,0.525
2024-02-09 10:00:00+00:00,0.315
2024-02-09 11:00:00+00:00,0.079
2024-02-09 12:00:00+00:00,-0.063
2024-02-09 13:00:00+00:00,-0.007
2024-02-09 14:00:00+00:00,0.218
2024-02-09 15:00:00+00:00,0.472
2024-02-09 16:00:00+00:00,0.785
2024-02-09 17:00:00+00:00,1.061
2024-02-09 18:00:00+00:00,1.287
2024-02-09 19:00:00+00:00,1.256
2024-02-09 20:00:00+00:00,0.970
2024-02-09 21:00:00+00:00,0.447
2024-02-09 22:00:00+00:00,-0.210
2024-02-10 05:00:00+00:00,-0.191
2024-02-10 06:00:00+00:00,0.203
2024-02-10 07:00:00+00:00,0.496
2024-02-10 08:00:00+00:00,0.646
2024-02-10 09:00:00+00:00,0.619
2024-02-10 10:00:00+00:00,0.460
2024-02-10 11:00:00+00:00,0.140
2024-02-10 12:00:00+00:00,-0.134
2024-02-10 13:00:00+00:00,-0.232
2024-02-10 14:00:00+00:00,-0.130
2024-02-10 15:00:00+00:00,0.116
2024-02-10 16:00:00+00:00,0.413
2024-02-10 17:00:00+00:00,0.751
2024-02-10 18:00:00+00:00,1.028
2024-02-10 19:00:00+00:00,1.201
2024-02-10 20:00:00+00:00,1.150
2024-02-10 21:00:00+00:00,0.824
2024-02-10 22:00:00+00:00,0.262
2024-02-10 23:00:00+00:00,-0.357
2024-02-11 05:00:00+00:00,-0.417
2024-02-11 06:00:00+00:00,0.014
2024-02-11 07:00:00+00:00,0.386
2024-02-11 08:00:00+00:00,0.641
2024-02-11 09:00:00+00:00,0.728
2024-02-11 10:00:00+00:00,0.612
2024-02-11 11:00:00+00:00,0.358
2024-02-11 12:00:00+00:00,-0.024
2024-02-11 13:00:00+00:00,-0.338
2024-02-11 14:00:00+00:00,-0.394
2024-02-11 15:00:00+00:00,-0.253
2024-02-11 16:00:00+00:00,-0.016
2024-02-11 17:00:00+00:00,0.291
2024-02-11 18:00:00+00:00,0.635
2024-02-11 19:00:00+00:00,0.898
2024-02-11 20:00:00+00:00,1.056
2024-02-11 21:00:00+00:00,0.975
2024-02-11 22:00:00+00:00,0.676
2024-02-11 23:00:00+00:00,0.093
2024-02-12 06:00:00+00:00,-0.128
2024-02-12 07:00:00+00:00,0.292
2024-02-12 08:00:00+00:00,0.598
2024-02-12 09:00:00+00:00,0.805
2024-02-12 10:00:00+00:00,0.811
2024-02-12 11:00:00+00:00,0.627
2024-02-12 12:00:00+00:00,0.277
2024-02-12 13:00:00+00:00,-0.162
2024-02-12 14:00:00+00:00,-0.399
2024-02-12 15:00:00+00:00,-0.417
2024-02-12 16:00:00+00:00,-0.317
2024-02-12 17:00:00+00:00,-0.095
2024-02-12 18:00:00+00:00,0.236
2024-02-12 19:00:00+00:00,0.546
2024-02-12 20:00:00+00:00,0.789
2024-02-12 21:00:00+00:00,0.897
2024-02-12 22:00:00+00:00,0.823
2024-02-12 23:00:00+00:00,0.512
2024-02-13 00:00:00+00:00,-0.002
2024-02-13 06:00:00+00:00,-0.229
2024-02-13 07:00:00+00:00,0.191
2024-02-13 08:00:00+00:00,0.564
2024-02-13 09:00:00+00:00,0.826
2024-02-13 10:00:00+00:00,0.957
2024-02-13 11:00:00+00:00,0.889
2024-02-13 12:00:00+00:00,0.615
2024-02-13 13:00:00+00:00,0.167
2024-02-13 14:00:00+00:00,-0.253
2024-02-13 15:00:00+00:00,-0.426
2024-02-13 16:00:00+00:00,-0.440
2024-02-13 17:00:00+00:00,-0.348
2024-02-13 18:00:00+00:00,-0.160
2024-02-13 19:00:00+00:00,0.135
2024-02-13 20:00:00+00:00,0.421
2024-02-13 21:00:00+00:00,0.618
2024-02-13 22:00:00+00:00,0.714
2024-02-13 23:00:00+00:00,0.644
2024-02-14 00:00:00+00:00,0.388
2024-02-14 01:00:00+00:00,-0.024
2024-02-14 02:00:00+00:00,-0.411
2024-02-14 06:00:00+00:00,-0.288
2024-02-14 07:00:00+00:00,0.066
2024-02-14 08:00:00+00:00,0.436
2024-02-14 09:00:00+00:00,0.732
2024-02-14 10:00:00+00:00,0.963
2024-02-14 11:00:00+00:00,1.009
2024-02-14 12:00:00+00:00,0.870
2024-02-14 13:00:00+00:00,0.536
2024-02-14 14:00:00+00:00,0.073
2024-02-14 15:00:00+00:00,-0.326
2024-02-14 16:00:00+00:00,-0.460
2024-02-14 17:00:00+00:00,-0.470
2024-02-14 18:00:00+00:00,-0.422
2024-02-14 19:00:00+00:00,-0.288
2024-02-14 20:00:00+00:00,-0.015
2024-02-14 21:00:00+00:00,0.235
2024-02-14 22:00:00+00:00,0.460
2024-02-14 23:00:00+00:00,0.550
2024-02-15 00:00:00+00:00,0.537
2024-02-15 01:00:00+00:00,0.385
2024-02-15 02:00:00+00:00,0.107
2024-02-15 03:00:00+00:00,-0.208
2024-02-15 04:00:00+00:00,-0.369
2024-02-15 05:00:00+00:00,-0.356
2024-02-15 06:00:00+00:00,-0.238
2024-02-15 07:00:00+00:00,0.004
2024-02-15 08:00:00+00:00,0.297
2024-02-15 09:00:00+00:00,0.596
2024-02-15 10:00:00+00:00,0.846
2024-02-15 11:00:00+00:00,0.983
2024-02-15 12:00:00+00:00,0.971
2024-02-15 13:00:00+00:00,0.764
2024-02-15 14:00:00+00:00,0.391
2024-02-15 15:00:00+00:00,-0.051
2024-02-15 16:00:00+00:00,-0.356
2024-02-15 17:00:00+00:00,-0.438
2024-02-15 18:00:00+00:00,-0.453
2024-02-15 19:00:00+00:00,-0.450
2024-02-15 20:00:00+00:00,-0.412
2024-02-15 21:00:00+00:00,-0.252
2024-02-15 22:00:00+00:00,-0.024
2024-02-15 23:00:00+00:00,0.164
2024-02-16 00:00:00+00:00,0.296
2024-02-16 01:00:00+00:00,0.325
2024-02-16 02:00:00+00:00,0.240
2024-02-16 03:00:00+00:00,0.083
2024-02-16 04:00:00+00:00,-0.091
2024-02-16 05:00:00+00:00,-0.167
2024-02-16 06:00:00+00:00,-0.143
2024-02-16 07:00:00+00:00,-0.013
2024-02-16 08:00:00+00:00,0.169
2024-02-16 09:00:00+00:00,0.425
2024-02-16 10:00:00+00:00,0.642
2024-02-16 11:00:00+00:00,0.814
2024-02-16 12:00:00+00:00,0.963
2024-02-16 13:00:00+00:00,0.883
2024-02-16 14:00:00+00:00,0.724
2024-02-16 15:00:00+00:00,0.357
2024-02-16 16:00:00+00:00,-0.051
2024-02-16 17:00:00+00:00,-0.280
2024-02-16 22:00:00+00:00,-0.320
2024-02-16 23:00:00+00:00,-0.148
2024-02-17 00:00:00+00:00,0.044
2024-02-17 01:00:00+00:00,0.210
2024-02-17 02:00:00+00:00,0.300
2024-02-17 03:00:00+00:00,0.297
2024-02-17 04:00:00+00:00,0.236
2024-02-17 05:00:00+00:00,0.164
2024-02-17 06:00:00+00:00,0.074
2024-02-17 07:00:00+00:00,0.108
2024-02-17 08:00:00+00:00,0.178
2024-02-17 09:00:00+00:00,0.326
2024-02-17 10:00:00+00:00,0.543
2024-02-17 11:00:00+00:00,0.698
2024-02-17 12:00:00+00:00,0.853
2024-02-17 13:00:00+00:00,0.954
2024-02-17 14:00:00+00:00,0.899
2024-02-17 15:00:00+00:00,0.737
2024-02-17 16:00:00+00:00,0.442
2024-02-17 17:00:00+00:00,0.052
2024-02-18 01:00:00+00:00,0.109
2024-02-18 02:00:00+00:00,0.361
2024-02-18 03:00:00+00:00,0.498
2024-02-18 04:00:00+00:00,0.526
2024-02-18 05:00:00+00:00,0.500
2024-02-18 06:00:00+00:00,0.397
2024-02-18 07:00:00+00:00,0.310
2024-02-18 08:00:00+00:00,0.220
2024-02-18 09:00:00+00:00,0.242
2024-02-18 10:00:00+00:00,0.380
2024-02-18 11:00:00+00:00,0.506
2024-02-18 12:00:00+00:00,0.708
2024-02-18 13:00:00+00:00,0.846
2024-02-18 14:00:00+00:00,0.940
2024-02-18 15:00:00+00:00,0.937
2024-02-18 16:00:00+00:00,0.778
2024-02-18 17:00:00+00:00,0.459
2024-02-19 03:00:00+00:00,0.387
2024-02-19 04:00:00+00:00,0.570
2024-02-19 05:00:00+00:00,0.649
2024-02-19 06:00:00+00:00,0.629
2024-02-19 07:00:00+00:00,0.547
2024-02-19 08:00:00+00:00,0.439
2024-02-19 09:00:00+00:00,0.334
2024-02-19 10:00:00+00:00,0.378
2024-02-19 11:00:00+00:00,0.474
2024-02-19 12:00:00+00:00,0.638
2024-02-19 13:00:00+00:00,0.794
2024-02-19 14:00:00+00:00,0.983
2024-02-19 15:00:00+00:00,1.086
2024-02-19 16:00:00+00:00,1.113
2024-02-19 17:00:00+00:00,0.949
2024-02-19 18:00:00+00:00,0.674
2024-02-19 19:00:00+00:00,0.288
2024-02-20 04:00:00+00:00,0.398
2024-02-20 05:00:00+00:00,0.598
2024-02-20 06:00:00+00:00,0.666
2024-02-20 07:00:00+00:00,0.607
2024-02-20 08:00:00+00:00,0.478
2024-02-20 09:00:00+00:00,0.326
2024-02-20 10:00:00+00:00,0.232
2024-02-20 11:00:00+00:00,0.249
2024-02-20 12:00:00+00:00,0.354
2024-02-20 13:00:00+00:00,0.516
2024-02-20 14:00:00+00:00,0.727
2024-02-20 15:00:00+00:00,0.921
2024-02-20 16:00:00+00:00,1.043
2024-02-20 17:00:00+00:00,1.020
2024-02-20 18:00:00+00:00,0.846
2024-02-20 19:00:00+00:00,0.463
2024-02-20 20:00:00+00:00,0.076
2024-02-21 02:00:00+00:00,-0.245
2024-02-21 03:00:00+00:00,-0.072
2024-02-21 04:00:00+00:00,0.134
2024-02-21 05:00:00+00:00,0.382
2024-02-21 06:00:00+00:00,0.564
2024-02-21 07:00:00+00:00,0.594
2024-02-21 08:00:00+00:00,0.526
2024-02-21 09:00:00+00:00,0.365
2024-02-21 10:00:00+00:00,0.188
2024-02-21 11:00:00+00:00,0.115
2024-02-21 12:00:00+00:00,0.139
2024-02-21 13:00:00+00:00,0.298
2024-02-21 14:00:00+00:00,0.490
2024-02-21 15:00:00+00:00,0.707
2024-02-21 16:00:00+00:00,0.906
2024-02-21 17:00:00+00:00,1.005
2024-02-21 18:00:00+00:00,0.959
2024-02-21 19:00:00+00:00,0.681
2024-02-21 20:00:00+00:00,0.252
2024-02-22 04:00:00+00:00,-0.025
2024-02-22 05:00:00+00:00,0.196
2024-02-22 06:00:00+00:00,0.431
2024-02-22 07:00:00+00:00,0.583
2024-02-22 08:00:00+00:00,0.560
2024-02-22 09:00:00+00:00,0.418
2024-02-22 10:00:00+00:00,0.196
2024-02-22 11:00:00+00:00,0.051
2024-02-22 12:00:00+00:00,0.015
2024-02-22 13:00:00+00:00,0.066
2024-02-22 14:00:00+00:00,0.225
2024-02-22 15:00:00+00:00,0.452
2024-02-22 16:00:00+00:00,0.681
2024-02-22 17:00:00+00:00,0.851
2024-02-22 18:00:00+00:00,0.899
2024-02-22 19:00:00+00:00,0.789
2024-02-22 20:00:00+00:00,0.472
2024-02-22 21:00:00+00:00,0.026
2024-02-23 05:00:00+00:00,0.073
2024-02-23 06:00:00+00:00,0.334
2024-02-23 07:00:00+00:00,0.526
2024-02-23 08:00:00+00:00,0.574
2024-02-23 09:00:00+00:00,0.466
2024-02-23 10:00:00+00:00,0.256
2024-02-23 11:00:00+00:00,0.020
2024-02-23 12:00:00+00:00,-0.068
2024-02-23 13:00:00+00:00,-0.059
2024-02-23 14:00:00+00:00,0.023
2024-02-23 15:00:00+00:00,0.216
2024-02-23 16:00:00+00:00,0.462
2024-02-23 17:00:00+00:00,0.695
2024-02-23 18:00:00+00:00,0.857
2024-02-23 19:00:00+00:00,0.873
2024-02-23 20:00:00+00:00,0.724
2024-02-23 21:00:00+00:00,0.354
2024-02-24 05:00:00+00:00,0.008
2024-02-24 06:00:00+00:00,0.272
2024-02-24 07:00:00+00:00,0.494
2024-02-24 08:00:00+00:00,0.616
2024-02-24 09:00:00+00:00,0.563
2024-02-24 10:00:00+00:00,0.390
2024-02-24 11:00:00+00:00,0.127
2024-02-24 12:00:00+00:00,-0.018
2024-02-24 13:00:00+00:00,-0.042
2024-02-24 14:00:00+00:00,-0.016
2024-02-24 15:00:00+00:00,0.100
2024-02-24 16:00:00+00:00,0.330
2024-02-24 17:00:00+00:00,0.584
2024-02-24 18:00:00+00:00,0.790
2024-02-24 19:00:00+00:00,0.905
2024-02-24 20:00:00+00:00,0.868
2024-02-24 21:00:00+00:00,0.615
2024-02-24 22:00:00+00:00,0.206
2024-02-25 05:00:00+00:00,-0.034
2024-02-25 06:00:00+00:00,0.232
2024-02-25 07:00:00+00:00,0.465
2024-02-25 08:00:00+00:00,0.645
2024-02-25 09:00:00+00:00,0.663
2024-02-25 10:00:00+00:00,0.518
2024-02-25 11:00:00+00:00,0.260
2024-02-25 12:00:00+00:00,-0.011
2024-02-25 13:00:00+00:00,-0.070
2024-02-25 14:00:00+00:00,-0.062
2024-02-25 15:00:00+00:00,-0.011
2024-02-25 16:00:00+00:00,0.150
2024-02-25 17:00:00+00:00,0.379
2024-02-25 18:00:00+00:00,0.623
2024-02-25 19:00:00+00:00,0.777
2024-02-25 20:00:00+00:00,0.835
2024-02-25 21:00:00+00:00,0.704
2024-02-25 22:00:00+00:00,0.399
2024-02-25 23:00:00+00:00,0.010
2024-02-26 05:00:00+00:00,-0.075
2024-02-26 06:00:00+00:00,0.149
2024-02-26 07:00:00+00:00,0.430
2024-02-26 08:00:00+00:00,0.614
2024-02-26 09:00:00+00:00,0.689
2024-02-26 10:00:00+00:00,0.585
2024-02-26 11:00:00+00:00,0.383
2024-02-26 12:00:00+00:00,0.046
2024-02-26 13:00:00+00:00,-0.054
2024-02-26 16:00:00+00:00,-0.037
2024-02-26 17:00:00+00:00,0.150
2024-02-26 18:00:00+00:00,0.393
2024-02-26 19:00:00+00:00,0.595
2024-02-26 20:00:00+00:00,0.721
2024-02-26 21:00:00+00:00,0.723
2024-02-26 22:00:00+00:00,0.551
2024-02-26 23:00:00+00:00,0.210
2024-02-27 05:00:00+00:00,-0.079
2024-02-27 06:00:00+00:00,0.114
2024-02-27 07:00:00+00:00,0.403
2024-02-27 08:00:00+00:00,0.595
2024-02-27 09:00:00+00:00,0.700
2024-02-27 10:00:00+00:00,0.673
2024-02-27 11:00:00+00:00,0.487
2024-02-27 12:00:00+00:00,0.143
2024-02-27 17:00:00+00:00,-0.049
2024-02-27 18:00:00+00:00,0.122
2024-02-27 19:00:00+00:00,0.341
2024-02-27 20:00:00+00:00,0.512
2024-02-27 21:00:00+00:00,0.551
2024-02-27 22:00:00+00:00,0.526
2024-02-27 23:00:00+00:00,0.323
2024-02-28 00:00:00+00:00,0.025
2024-02-28 06:00:00+00:00,0.057
2024-02-28 07:00:00+00:00,0.291
2024-02-28 08:00:00+00:00,0.512
2024-02-28 09:00:00+00:00,0.673
2024-02-28 10:00:00+00:00,0.684
2024-02-28 11:00:00+00:00,0.561
2024-02-28 12:00:00+00:00,0.305
2024-02-28 13:00:00+00:00,0.004
2024-02-28 18:00:00+00:00,-0.029
2024-02-28 19:00:00+00:00,0.121
2024-02-28 20:00:00+00:00,0.331
2024-02-28 21:00:00+00:00,0.443
2024-02-28 22:00:00+00:00,0.492
2024-02-28 23:00:00+00:00,0.437
2024-02-29 00:00:00+00:00,0.230
2024-02-29 05:00:00+00:00,-0.047
2024-02-29 06:00:00+00:00,0.089
2024-02-29 07:00:00+00:00,0.317
2024-02-29 08:00:00+00:00,0.530
2024-02-29 09:00:00+00:00,0.702
2024-02-29 10:00:00+00:00,0.764
2024-02-29 11:00:00+00:00,0.701
2024-02-29 12:00:00+00:00,0.501
2024-02-29 13:00:00+00:00,0.215
2024-02-29 19:00:00+00:00,0.020
2024-02-29 20:00:00+00:00,0.176
2024-02-29 21:00:00+00:00,0.324
2024-02-29 22:00:00+00:00,0.425
2024-02-29 23:00:00+00:00,0.438
2024-03-01 00:00:00+00:00,0.336
2024-03-01 01:00:00+00:00,0.173
2024-03-01 06:00:00+00:00,0.149
